demo__birth_rate_per_1k,demo__death_rate_per_1k,demo__pct_adults_bachelors_or_higher,demo__pct_adults_less_than_a_high_school_diploma,demo__pct_adults_with_high_school_diploma,demo__pct_adults_with_some_college,demo__pct_american_indian_or_alaskan_native,demo__pct_asian,demo__pct_below_18_years_of_age,demo__pct_female,demo__pct_hispanic,demo__pct_non_hispanic_african_american,demo__pct_non_hispanic_white,econ__pct_civilian_labor,econ__pct_unemployment,econ__pct_uninsured_adults,econ__pct_uninsured_children,health__air_pollution_particulate_matter,health__motor_vehicle_crash_deaths_per_100k,health__pct_adult_obesity,health__pct_adult_smoking,health__pct_diabetes,health__pct_excessive_drinking,health__pct_low_birthweight,health__pct_physical_inacticity,health__pop_per_dentist,health__pop_per_primary_care_physician,Year:_a,Year:_b,Urban_influence:_Large,Urban_influence:_Micro,Urban_influence:_NonCore,Urban_influence:_Noncore,Urban_influence:_small,Economic_typo:_Federal/State government-dependent,Economic_typo:_Manufacturing-dependent,Economic_typo:_Mining_farming,Economic_typo:_Nonspecialized,Economic_typo:_Recreation,Area_rucc:_Metro,Area_rucc:_NonMetro,Age_Group:_old,Age_Group:_young,heart_disease_mortality_per_100k
0.11790927026217835,0.6097583888023805,-0.5049118505492963,0.6657326815809493,1.0451019862463489,-1.415407982080751,-0.2444412725501867,-0.08260862866688826,0.21267116174795236,0.7044878722824096,0.1319818391196896,-0.35333986457270394,0.28335076949228355,-0.7955789309513452,-0.11750218738423028,0.5425303881391518,-0.50328958021972,0.8751425570686301,-0.5216032331854435,-0.24666632235994673,0.3026566539457801,0.9368017156362695,-0.28905899501949234,0.24115118625036341,1.0347634294999304,-0.6526693021411363,-0.4767270069116106,0.9998436400584609,-0.9998436400584609,-0.3972496250312069,-0.5010939712749547,-0.811484883520041,-0.22794173000298104,1.902696741986604,-0.37261972434025836,2.3392247892117997,-0.546672177453719,-0.8093667896550683,-0.3287465637786263,1.3544491698069274,-1.3544491698069274,-0.5113283481829987,0.5113283481829987,312
2.6731047437269617,-1.184836979677292,0.6706708220943962,0.22458959101752704,-1.651556830957707,0.7895696797996259,-0.19712576308582225,0.07471302949997694,1.2922768027015874,0.17153584239852418,2.240865101456144,-0.1426518691557793,-1.3332809539845196,1.1936794124281718,-0.9019038938188603,0.6316287387409598,1.4293894992467162,-1.052340843417236,-0.05191461379169291,-0.4549253452453663,-0.3842572095215251,-0.82977099798494,0.5044666221906544,-0.08272753077631169,-0.22967728192338147,-0.5096085824426532,0.00735699018501052,0.9998436400584609,-0.9998436400584609,-0.3972496250312069,-0.5010939712749547,-0.811484883520041,-0.22794173000298104,1.902696741986604,-0.37261972434025836,-0.42735837495215573,1.8286778544715434,-0.8093667896550683,-0.3287465637786263,1.3544491698069274,-1.3544491698069274,-0.5113283481829987,0.5113283481829987,257
0.11790927026217835,-1.5437560533732264,2.4383996013887237,0.1430607940217803,-1.5974605357856084,-2.1946515252858227,-0.1379813762553667,2.8278420474201194,-1.4213265651007907,0.9504657322288182,0.7835637108714844,0.7272856603076514,-1.4006406091293866,0.9920653911397072,-0.11750218738423028,-2.1898190303162917,-1.5825778973243534,-1.052340843417236,-1.7158115314312563,-2.213557094055586,-0.9681339934687344,-1.0882938341246289,0.8312124645713025,0.6575666795703728,-1.2865232496801797,-1.0584053988415563,-0.8670227825727612,-0.9998436400584609,0.9998436400584609,2.516521707193104,-0.5010939712749547,-0.811484883520041,-0.22794173000298104,-0.5254054850178492,-0.37261972434025836,-0.42735837495215573,-0.546672177453719,1.2351474230755068,-0.3287465637786263,1.3544491698069274,-1.3544491698069274,-0.5113283481829987,0.5113283481829987,195
-0.24711865451850498,0.6097583888023805,-0.41206298032315763,0.48120255636173015,0.8024914346700702,-1.0061545742735347,-0.20895464045191336,-0.4759127740840515,-0.8085774175325114,1.0734546622020225,-0.5406188026886147,-0.2853759950833734,0.6105262373387791,0.4409870662845705,0.0568093029345762,-0.21480559197621557,-0.6789876783530324,0.8751425570686301,-0.5485853453633823,-0.5243450195405079,-0.12666451072128593,-0.22655104699233153,-0.28905899501949234,-1.1931688462963372,-0.7392280163775518,-0.5890867600529216,2.034550318087107,-0.9998436400584609,0.9998436400584609,-0.3972496250312069,-0.5010939712749547,1.231923508209952,-0.22794173000298104,-0.5254054850178492,-0.37261972434025836,-0.42735837495215573,-0.546672177453719,1.2351474230755068,-0.3287465637786263,-0.7380766490542097,0.7380766490542096,-0.5113283481829987,0.5113283481829987,218
0.847965119823545,0.6097583888023805,-0.4703132190373227,-0.387755037402572,0.8882992559502322,0.11043354219873336,-0.25627014991627783,-0.5152431886257678,0.2710282234211218,0.49950632232706904,-0.45654372246257674,-0.5640278599896286,0.879964857918246,0.051199958460206266,-0.42254729544214187,0.11188836023041342,0.4254003670563597,-1.6948353102458582,0.9074493747572449,-0.5474849109722213,0.3713480402925102,1.1953245517759576,0.8078734758298269,-0.6379481885363237,0.24212895368233123,0.07813254098528148,0.06108982538241549,0.9998436400584609,-0.9998436400584609,-0.3972496250312069,-0.5010939712749547,1.231923508209952,-0.22794173000298104,-0.5254054850178492,-0.37261972434025836,-0.42735837495215573,-0.546672177453719,1.2351474230755068,-0.3287465637786263,-0.7380766490542097,0.7380766490542096,-0.5113283481829987,0.5113283481829987,355
-0.24711865451850498,-0.8259179059813574,0.9770571358535821,-0.16215009999385416,-0.7890210174178687,-0.39242335812350515,-0.2680990272823689,-0.2792607013754699,-0.6043277016764191,0.7044878722824096,-0.47756249251908617,-0.3057651559301726,0.6393946609722935,0.4544280010371348,-0.5097030406015453,-0.08115806607350395,-0.7793865915720681,0.8751425570686301,-0.6565137940751379,-0.5706248024039335,0.13092818807895368,0.11814606786058644,-2.156178094337483,0.24115118625036341,-0.09757153595378162,-0.33912789146862754,-0.45181451059281375,0.9998436400584609,-0.9998436400584609,-0.3972496250312069,1.9950096426460813,-0.811484883520041,-0.22794173000298104,-0.5254054850178492,2.6828620152498606,-0.42735837495215573,-0.546672177453719,-0.8093667896550683,-0.3287465637786263,-0.7380766490542097,0.7380766490542096,-0.5113283481829987,0.5113283481829987,288
-0.6121465792991884,-0.10807975858948846,-0.6871750890241499,-0.5708438014086255,1.0606990605677877,0.48682605443678484,-0.2444412725501867,-0.5152431886257678,-0.195828269964233,0.3355210823627966,-0.3934874122930481,-0.6048061816832269,0.8270394145901369,-0.06976845431287251,1.2334118625865214,-0.5563492692831463,-1.1809822444482105,0.23264809024000804,-0.1758324623125972,-0.0615471909062393,-0.12666451072128593,0.031971789147357245,0.7845344870883527,-0.6379481885363237,0.09115095828850282,-0.07645251446669052,0.5979296970364888,-0.9998436400584609,0.9998436400584609,-0.3972496250312069,-0.5010939712749547,-0.811484883520041,4.385714298791534,-0.5254054850178492,-0.37261972434025836,-0.42735837495215573,-0.546672177453719,1.2351474230755068,-0.3287465637786263,-0.7380766490542097,0.7380766490542096,-0.5113283481829987,0.5113283481829987,283
0.11790927026217835,-0.10807975858948846,-0.023442923350224076,-0.3805283076091927,-0.5011781191634693,1.2119854183130594,-0.2444412725501867,0.3893563458337075,0.5628135317869691,0.00755060243425174,-0.2603685352684879,0.9039917209799104,-0.4287370134677374,-0.567083040157752,0.7540552642098027,0.5128309379385491,-0.1769931122578543,0.8751425570686301,0.195921083250116,0.21613150627432187,0.8865334378929894,0.9368017156362695,-0.6858218036245651,0.3799563506903661,-0.0032102888326399244,-0.19566978088209308,-0.32969443059871156,0.9998436400584609,-0.9998436400584609,-0.3972496250312069,-0.5010939712749547,-0.811484883520041,-0.22794173000298104,1.902696741986604,-0.37261972434025836,2.3392247892117997,-0.546672177453719,-0.8093667896550683,-0.3287465637786263,1.3544491698069274,-1.3544491698069274,-0.5113283481829987,0.5113283481829987,315
0.11790927026217835,-0.10807975858948846,-0.643766218179967,2.1012257464481627,-1.0163925259070603,-0.26980165903399084,-0.19712576308582225,-0.31859111591718625,0.5919920626235539,-1.0583534573335192,-0.5266062893176083,4.268203260701773,-2.468772283569417,-2.072467732444953,2.235702931919659,0.8543746152454799,-0.5785887651339968,0.23264809024000804,0.24688729514177848,2.5301206494456636,-0.07514597096123753,0.7644531582098099,-1.2459575334199624,2.5545705935837506,1.8085256558932998,0.27722537589900376,0.5295424522397916,0.9998436400584609,-0.9998436400584609,-0.3972496250312069,1.9950096426460813,-0.811484883520041,-0.22794173000298104,-0.5254054850178492,-0.37261972434025836,-0.42735837495215573,-0.546672177453719,1.2351474230755068,-0.3287465637786263,-0.7380766490542097,0.7380766490542096,-0.5113283481829987,0.5113283481829987,426
3.4031605932883284,-0.10807975858948846,-0.5677726739141045,0.07154011602213366,-0.38855151874271565,1.3999198710090206,6.166810259871196,-0.3579215304589025,3.48066661544544,-0.4024124974764293,-0.5336125460031116,-0.618398955581093,-1.6556450178920965,-1.2928935167962239,-0.6840145309203518,0.3494839618352348,0.6010984651896718,-1.6948353102458582,4.281212734487677,0.5632298777500233,2.2088426250675517,-0.35581246506217684,1.274653250659325,-0.49914302409632105,1.0536356789241579,-0.6689623285512413,-0.5446257713883315,0.9998436400584609,-0.9998436400584609,-0.3972496250312069,-0.5010939712749547,1.231923508209952,-0.22794173000298104,-0.5254054850178492,-0.37261972434025836,-0.42735837495215573,1.8286778544715434,-0.8093667896550683,-0.3287465637786263,-0.7380766490542097,0.7380766490542096,-0.5113283481829987,0.5113283481829987,309
